0.000000000000000000e+00 2.533003645976384348e+02
1.002507824069935168e+03 2.533003645976384348e+02
2.005015648139870336e+03 2.533003645976384348e+02
3.007523472209805277e+03 2.533826697905858225e+02
4.010031296279740673e+03 2.533826697905858225e+02
5.012539120349676523e+03 2.533826697905858225e+02
6.015046944419610554e+03 2.533826697905858225e+02
7.017554768489546404e+03 2.533826697905858225e+02
8.020062592559481345e+03 2.534651431083678972e+02
9.022570416629416286e+03 2.534651431083678972e+02
1.002507824069935305e+04 2.534651431083678972e+02
1.102758606476928799e+04 2.534651431083678972e+02
1.203009388883922111e+04 2.534651431083678972e+02
1.303260171290915787e+04 2.535637757619221873e+02
1.403510953697909281e+04 2.535637757619221873e+02
1.503761736104902775e+04 2.535678856213887400e+02
1.604012518511896269e+04 2.535678856213887400e+02
1.704263300918889581e+04 2.535678856213887400e+02
1.804514083325883257e+04 2.535678856213887400e+02
1.904764865732876933e+04 2.536708616256713640e+02
2.005015648139870609e+04 2.536708616256713640e+02
2.105266430546863921e+04 2.536708616256713640e+02
2.205517212953857597e+04 2.536708616256713640e+02
2.305767995360850909e+04 2.536708616256713640e+02
2.406018777767844222e+04 2.537858664433161096e+02
2.506269560174837898e+04 2.537858664433161096e+02
2.606520342581831574e+04 2.537858664433161096e+02
2.706771124988825250e+04 2.537858664433161096e+02
2.807021907395818562e+04 2.537968708117802805e+02
2.907272689802812238e+04 2.537968708117802805e+02
3.007523472209805550e+04 2.539203853448231882e+02
3.107774254616799226e+04 2.539203853448231882e+02
3.208025037023792538e+04 2.539203853448231882e+02
3.308275819430786214e+04 2.539203853448231882e+02
3.408526601837779162e+04 2.539203853448231882e+02
3.508777384244772838e+04 2.539203853448231882e+02
3.609028166651766514e+04 2.540487193107604753e+02
3.709278949058760918e+04 2.540487193107604753e+02
3.809529731465753866e+04 2.540487193107604753e+02
3.909780513872747542e+04 2.540634761492410973e+02
4.010031296279741218e+04 2.540634761492410973e+02
4.110282078686734167e+04 2.542018907705942468e+02
4.210532861093727843e+04 2.542018907705942468e+02
4.310783643500721519e+04 2.542018907705942468e+02
4.411034425907715195e+04 2.542018907705942468e+02
4.511285208314708143e+04 2.542018907705942468e+02
4.611535990721701819e+04 2.542018907705942468e+02
4.711786773128695495e+04 2.543420547485351335e+02
4.812037555535688443e+04 2.543420547485351335e+02
4.912288337942682119e+04 2.543420547485351335e+02
5.012539120349675795e+04 2.543638173580169450e+02
5.112789902756670199e+04 2.543638173580169450e+02
5.213040685163663147e+04 2.545137274106343455e+02
5.313291467570656823e+04 2.545137274106343455e+02
5.413542249977650499e+04 2.545137274106343455e+02
5.513793032384644175e+04 2.545137274106343455e+02
5.614043814791637124e+04 2.545137274106343455e+02
5.714294597198630800e+04 2.545137274106343455e+02
5.814545379605624476e+04 2.546636365294456255e+02
5.914796162012617424e+04 2.546636365294456255e+02
6.015046944419611100e+04 2.546636365294456255e+02
6.115297726826604776e+04 2.546636365294456255e+02
6.215548509233598452e+04 2.546833001414934472e+02
6.315799291640591400e+04 2.548386366009711992e+02
6.416050074047585076e+04 2.548386366009711992e+02
6.516300856454578752e+04 2.548386366009711992e+02
6.616551638861572428e+04 2.548386366009711992e+02
6.716802421268566104e+04 2.548386366009711992e+02
6.817053203675558325e+04 2.548386366009711992e+02
6.917303986082552001e+04 2.549943982998529748e+02
7.017554768489545677e+04 2.549943982998529748e+02
7.117805550896539353e+04 2.549943982998529748e+02
7.218056333303533029e+04 2.549943982998529748e+02
7.318307115710528160e+04 2.549943982998529748e+02
7.418557898117521836e+04 2.551569417953490984e+02
7.518808680524514057e+04 2.551569417953490984e+02
7.619059462931507733e+04 2.551761160333951182e+02
7.719310245338501409e+04 2.551761160333951182e+02
7.819561027745495085e+04 2.551761160333951182e+02
7.919811810152488761e+04 2.553410655299822167e+02
8.020062592559482437e+04 2.553410655299822167e+02
8.120313374966476113e+04 2.553410655299822167e+02
8.220564157373468333e+04 2.553410655299822167e+02
8.320814939780462009e+04 2.553410655299822167e+02
8.421065722187455685e+04 2.553410655299822167e+02
8.521316504594449361e+04 2.555110586126645273e+02
8.621567287001443037e+04 2.555110586126645273e+02
8.721818069408436713e+04 2.555110586126645273e+02
8.822068851815430389e+04 2.555110586126645273e+02
8.922319634222422610e+04 2.555315488815307390e+02
9.022570416629416286e+04 2.557091851274172143e+02
9.122821199036409962e+04 2.557091851274172143e+02
9.223071981443403638e+04 2.557091851274172143e+02
9.323322763850397314e+04 2.557091851274172143e+02
9.423573546257390990e+04 2.557091851274172143e+02
