0.000000000000000000e+00 -3.029643821716308594e+01 -2.982668685913085938e+01 -2.856504249572753906e+01 -2.164210128784179688e+01 -1.426750373840332031e+01 -8.098109245300292969e+00 -5.409111499786376953e+00 -8.349977493286132812e+00 -1.456683540344238281e+01 -2.163470649719238281e+01 -2.605778121948242188e+01 -2.948133087158203125e+01
1.002507824069935168e+03 -3.029643821716308594e+01 -2.982668685913085938e+01 -2.856504249572753906e+01 -2.164210128784179688e+01 -1.426750373840332031e+01 -8.098109245300292969e+00 -5.409111499786376953e+00 -8.349977493286132812e+00 -1.456683540344238281e+01 -2.163470649719238281e+01 -2.605778121948242188e+01 -2.948133087158203125e+01
2.005015648139870336e+03 -3.029643821716308594e+01 -2.982668685913085938e+01 -2.856504249572753906e+01 -2.164210128784179688e+01 -1.426750373840332031e+01 -8.098109245300292969e+00 -5.409111499786376953e+00 -8.349977493286132812e+00 -1.456683540344238281e+01 -2.163470649719238281e+01 -2.605778121948242188e+01 -2.948133087158203125e+01
3.007523472209805277e+03 -3.022510719299316406e+01 -2.976320838928222656e+01 -2.850009918212890625e+01 -2.156337738037109375e+01 -1.418217372894287109e+01 -8.007468223571777344e+00 -5.307199954986572266e+00 -8.239864349365234375e+00 -1.446900367736816406e+01 -2.154871368408203125e+01 -2.598949623107910156e+01 -2.941225051879882812e+01
4.010031296279740673e+03 -3.022510719299316406e+01 -2.976320838928222656e+01 -2.850009918212890625e+01 -2.156337738037109375e+01 -1.418217372894287109e+01 -8.007468223571777344e+00 -5.307199954986572266e+00 -8.239864349365234375e+00 -1.446900367736816406e+01 -2.154871368408203125e+01 -2.598949623107910156e+01 -2.941225051879882812e+01
5.012539120349676523e+03 -3.022510719299316406e+01 -2.976320838928222656e+01 -2.850009918212890625e+01 -2.156337738037109375e+01 -1.418217372894287109e+01 -8.007468223571777344e+00 -5.307199954986572266e+00 -8.239864349365234375e+00 -1.446900367736816406e+01 -2.154871368408203125e+01 -2.598949623107910156e+01 -2.941225051879882812e+01
6.015046944419610554e+03 -3.022510719299316406e+01 -2.976320838928222656e+01 -2.850009918212890625e+01 -2.156337738037109375e+01 -1.418217372894287109e+01 -8.007468223571777344e+00 -5.307199954986572266e+00 -8.239864349365234375e+00 -1.446900367736816406e+01 -2.154871368408203125e+01 -2.598949623107910156e+01 -2.941225051879882812e+01
7.017554768489546404e+03 -3.022510719299316406e+01 -2.976320838928222656e+01 -2.850009918212890625e+01 -2.156337738037109375e+01 -1.418217372894287109e+01 -8.007468223571777344e+00 -5.307199954986572266e+00 -8.239864349365234375e+00 -1.446900367736816406e+01 -2.154871368408203125e+01 -2.598949623107910156e+01 -2.941225051879882812e+01
8.020062592559481345e+03 -3.015358352661132812e+01 -2.969959831237792969e+01 -2.843496513366699219e+01 -2.148452377319335938e+01 -1.409685325622558594e+01 -7.916752338409423828e+00 -5.204956531524658203e+00 -8.129729270935058594e+00 -1.437105178833007812e+01 -2.146254539489746094e+01 -2.592085838317871094e+01 -2.934286499023437500e+01
9.022570416629416286e+03 -3.015358352661132812e+01 -2.969959831237792969e+01 -2.843496513366699219e+01 -2.148452377319335938e+01 -1.409685325622558594e+01 -7.916752338409423828e+00 -5.204956531524658203e+00 -8.129729270935058594e+00 -1.437105178833007812e+01 -2.146254539489746094e+01 -2.592085838317871094e+01 -2.934286499023437500e+01
