0.000000000000000000e+00 2.887448501586913907e-01 2.918411827087402100e-01 2.908201980590820468e-01 3.191471672058105447e-01 3.595941162109375089e-01 4.439514541625976807e-01 4.632174301147460871e-01 4.853141403198242276e-01 4.428003311157226451e-01 3.843990325927734153e-01 4.313226699829101340e-01 3.047170448303222479e-01
1.002507824069935168e+03 2.887448501586913907e-01 2.918411827087402100e-01 2.908201980590820468e-01 3.191471672058105447e-01 3.595941162109375089e-01 4.439514541625976807e-01 4.632174301147460871e-01 4.853141403198242276e-01 4.428003311157226451e-01 3.843990325927734153e-01 4.313226699829101340e-01 3.047170448303222479e-01
2.005015648139870336e+03 2.887448501586913907e-01 2.918411827087402100e-01 2.908201980590820468e-01 3.191471672058105447e-01 3.595941162109375089e-01 4.439514541625976807e-01 4.632174301147460871e-01 4.853141403198242276e-01 4.428003311157226451e-01 3.843990325927734153e-01 4.313226699829101340e-01 3.047170448303222479e-01
3.007523472209805277e+03 2.863331413269042947e-01 2.931229019165039196e-01 2.921633148193359397e-01 3.237429046630859175e-01 3.617382431030273238e-01 4.503599929809570246e-01 4.667873764038085738e-01 4.919134521484375133e-01 4.503274917602538840e-01 3.891978836059570290e-01 4.354162216186523438e-01 3.053637504577636497e-01
4.010031296279740673e+03 2.863331413269042947e-01 2.931229019165039196e-01 2.921633148193359397e-01 3.237429046630859175e-01 3.617382431030273238e-01 4.503599929809570246e-01 4.667873764038085738e-01 4.919134521484375133e-01 4.503274917602538840e-01 3.891978836059570290e-01 4.354162216186523438e-01 3.053637504577636497e-01
5.012539120349676523e+03 2.863331413269042947e-01 2.931229019165039196e-01 2.921633148193359397e-01 3.237429046630859175e-01 3.617382431030273238e-01 4.503599929809570246e-01 4.667873764038085738e-01 4.919134521484375133e-01 4.503274917602538840e-01 3.891978836059570290e-01 4.354162216186523438e-01 3.053637504577636497e-01
6.015046944419610554e+03 2.863331413269042947e-01 2.931229019165039196e-01 2.921633148193359397e-01 3.237429046630859175e-01 3.617382431030273238e-01 4.503599929809570246e-01 4.667873764038085738e-01 4.919134521484375133e-01 4.503274917602538840e-01 3.891978836059570290e-01 4.354162216186523438e-01 3.053637504577636497e-01
7.017554768489546404e+03 2.863331413269042947e-01 2.931229019165039196e-01 2.921633148193359397e-01 3.237429046630859175e-01 3.617382431030273238e-01 4.503599929809570246e-01 4.667873764038085738e-01 4.919134521484375133e-01 4.503274917602538840e-01 3.891978836059570290e-01 4.354162216186523438e-01 3.053637504577636497e-01
8.020062592559481345e+03 2.839100837707519420e-01 2.942919731140136719e-01 2.934610748291015536e-01 3.282472610473632924e-01 3.637332916259765625e-01 4.567049407958984619e-01 4.703229904174804910e-01 4.981272506713867454e-01 4.578961944580078325e-01 3.939200592041015581e-01 4.395214080810546653e-01 3.060430717468261563e-01
9.022570416629416286e+03 2.839100837707519420e-01 2.942919731140136719e-01 2.934610748291015536e-01 3.282472610473632924e-01 3.637332916259765625e-01 4.567049407958984619e-01 4.703229904174804910e-01 4.981272506713867454e-01 4.578961944580078325e-01 3.939200592041015581e-01 4.395214080810546653e-01 3.060430717468261563e-01
1.002507824069935305e+04 2.839100837707519420e-01 2.942919731140136719e-01 2.934610748291015536e-01 3.282472610473632924e-01 3.637332916259765625e-01 4.567049407958984619e-01 4.703229904174804910e-01 4.981272506713867454e-01 4.578961944580078325e-01 3.939200592041015581e-01 4.395214080810546653e-01 3.060430717468261563e-01
1.102758606476928799e+04 2.839100837707519420e-01 2.942919731140136719e-01 2.934610748291015536e-01 3.282472610473632924e-01 3.637332916259765625e-01 4.567049407958984619e-01 4.703229904174804910e-01 4.981272506713867454e-01 4.578961944580078325e-01 3.939200592041015581e-01 4.395214080810546653e-01 3.060430717468261563e-01
1.203009388883922111e+04 2.839100837707519420e-01 2.942919731140136719e-01 2.934610748291015536e-01 3.282472610473632924e-01 3.637332916259765625e-01 4.567049407958984619e-01 4.703229904174804910e-01 4.981272506713867454e-01 4.578961944580078325e-01 3.939200592041015581e-01 4.395214080810546653e-01 3.060430717468261563e-01
1.303260171290915787e+04 2.830759048461913840e-01 2.971779632568359308e-01 2.964391326904297075e-01 3.325355148315429776e-01 3.657215881347656294e-01 4.624134826660156183e-01 4.706094741821288951e-01 5.033907699584960760e-01 4.650370407104492121e-01 3.985205459594726718e-01 4.435424804687500000e-01 3.071219825744628817e-01
1.403510953697909281e+04 2.830759048461913840e-01 2.971779632568359308e-01 2.964391326904297075e-01 3.325355148315429776e-01 3.657215881347656294e-01 4.624134826660156183e-01 4.706094741821288951e-01 5.033907699584960760e-01 4.650370407104492121e-01 3.985205459594726718e-01 4.435424804687500000e-01 3.071219825744628817e-01
1.503761736104902775e+04 2.824804115295410090e-01 3.002503013610839933e-01 2.984915161132812300e-01 3.363861465454101585e-01 3.682576751708984131e-01 4.628889083862304799e-01 4.702334213256835760e-01 5.033617019653320312e-01 4.675395202636718484e-01 4.007994842529296609e-01 4.461313629150390758e-01 3.090958595275878906e-01
1.604012518511896269e+04 2.824804115295410090e-01 3.002503013610839933e-01 2.984915161132812300e-01 3.363861465454101585e-01 3.682576751708984131e-01 4.628889083862304799e-01 4.702334213256835760e-01 5.033617019653320312e-01 4.675395202636718484e-01 4.007994842529296609e-01 4.461313629150390758e-01 3.090958595275878906e-01
1.704263300918889581e+04 2.824804115295410090e-01 3.002503013610839933e-01 2.984915161132812300e-01 3.363861465454101585e-01 3.682576751708984131e-01 4.628889083862304799e-01 4.702334213256835760e-01 5.033617019653320312e-01 4.675395202636718484e-01 4.007994842529296609e-01 4.461313629150390758e-01 3.090958595275878906e-01
1.804514083325883257e+04 2.824804115295410090e-01 3.002503013610839933e-01 2.984915161132812300e-01 3.363861465454101585e-01 3.682576751708984131e-01 4.628889083862304799e-01 4.702334213256835760e-01 5.033617019653320312e-01 4.675395202636718484e-01 4.007994842529296609e-01 4.461313629150390758e-01 3.090958595275878906e-01
1.904764865732876933e+04 2.827988624572753684e-01 3.039193153381347656e-01 3.019871330261230669e-01 3.409386444091797030e-01 3.705088424682617121e-01 4.677467346191406250e-01 4.692586135864257879e-01 5.083558273315429421e-01 4.746335983276367410e-01 4.055963516235351340e-01 4.506565856933593683e-01 3.109173583984374822e-01
2.005015648139870609e+04 2.827988624572753684e-01 3.039193153381347656e-01 3.019871330261230669e-01 3.409386444091797030e-01 3.705088424682617121e-01 4.677467346191406250e-01 4.692586135864257879e-01 5.083558273315429421e-01 4.746335983276367410e-01 4.055963516235351340e-01 4.506565856933593683e-01 3.109173583984374822e-01
2.105266430546863921e+04 2.827988624572753684e-01 3.039193153381347656e-01 3.019871330261230669e-01 3.409386444091797030e-01 3.705088424682617121e-01 4.677467346191406250e-01 4.692586135864257879e-01 5.083558273315429421e-01 4.746335983276367410e-01 4.055963516235351340e-01 4.506565856933593683e-01 3.109173583984374822e-01
2.205517212953857597e+04 2.827988624572753684e-01 3.039193153381347656e-01 3.019871330261230669e-01 3.409386444091797030e-01 3.705088424682617121e-01 4.677467346191406250e-01 4.692586135864257879e-01 5.083558273315429421e-01 4.746335983276367410e-01 4.055963516235351340e-01 4.506565856933593683e-01 3.109173583984374822e-01
2.305767995360850909e+04 2.827988624572753684e-01 3.039193153381347656e-01 3.019871330261230669e-01 3.409386444091797030e-01 3.705088424682617121e-01 4.677467346191406250e-01 4.692586135864257879e-01 5.083558273315429421e-01 4.746335983276367410e-01 4.055963516235351340e-01 4.506565856933593683e-01 3.109173583984374822e-01
2.406018777767844222e+04 2.842863845825195357e-01 3.071580886840820090e-01 3.060660934448242165e-01 3.447851562500000022e-01 3.723987197875976429e-01 4.711928176879882635e-01 4.686364364624023282e-01 5.132733154296874600e-01 4.802390289306640581e-01 4.099303817749023193e-01 4.550505828857421831e-01 3.124964523315429954e-01
2.506269560174837898e+04 2.842863845825195357e-01 3.071580886840820090e-01 3.060660934448242165e-01 3.447851562500000022e-01 3.723987197875976429e-01 4.711928176879882635e-01 4.686364364624023282e-01 5.132733154296874600e-01 4.802390289306640581e-01 4.099303817749023193e-01 4.550505828857421831e-01 3.124964523315429954e-01
